getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:16:02.071806-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.072099-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.072321-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.072508-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016687, calling game->UpdateFrame
2025-07-06 21:16:02.072797-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.088465-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.088700-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.088920-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.089144-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016634, calling game->UpdateFrame
2025-07-06 21:16:02.089363-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.105128-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.105405-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.105601-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.105776-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016632, calling game->UpdateFrame
2025-07-06 21:16:02.106020-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.121812-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.122132-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.122338-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.122417-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016644, calling game->UpdateFrame
2025-07-06 21:16:02.122549-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.128570-0500 0x573662   Activity    0x11ad77d            88611  0    FloppyTurd: (RunningBoardServices) didChangeInheritances
2025-07-06 21:16:02.138542-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.138814-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.138935-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.139044-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016627, calling game->UpdateFrame
2025-07-06 21:16:02.139221-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.155122-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.155376-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.155594-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.155821-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016774, calling game->UpdateFrame
2025-07-06 21:16:02.156061-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.171996-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.172453-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.172738-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.172949-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.017129, calling game->UpdateFrame
2025-07-06 21:16:02.173246-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.188547-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.188890-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.189123-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.189327-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016378, calling game->UpdateFrame
2025-07-06 21:16:02.189674-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.205154-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.205439-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.205657-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.205841-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016514, calling game->UpdateFrame
2025-07-06 21:16:02.206084-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.221775-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.222008-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.222224-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.222460-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016619, calling game->UpdateFrame
2025-07-06 21:16:02.222728-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.238394-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.238533-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.238637-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.238748-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016289, calling game->UpdateFrame
2025-07-06 21:16:02.238894-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.255092-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.255325-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.255437-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.255537-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016789, calling game->UpdateFrame
2025-07-06 21:16:02.255658-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.271782-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.272028-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.272219-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.272379-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016840, calling game->UpdateFrame
2025-07-06 21:16:02.272599-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.288433-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.288685-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.288895-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.289110-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016729, calling game->UpdateFrame
2025-07-06 21:16:02.289352-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.305229-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.305567-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.305735-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.305858-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016749, calling game->UpdateFrame
2025-07-06 21:16:02.306070-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.321890-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.322246-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:02.322465-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.322658-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016797, calling game->UpdateFrame
2025-07-06 21:16:02.322943-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:02.338658-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:02.339141-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
